loss,sparse_categorical_accuracy,Accuracy,val_loss,val_sparse_categorical_accuracy,val_Accuracy
1.6031376123428345,0.3956535756587982,0.3956535756587982,1.2407872676849365,0.5151844024658203,0.5151844024658203
1.3076667785644531,0.4981357157230377,0.4981357157230377,1.1333369016647339,0.5450108647346497,0.5450108647346497
1.2236442565917969,0.5234899520874023,0.5234899520874023,1.0863972902297974,0.5634490251541138,0.5634490251541138
1.1870594024658203,0.5321189165115356,0.5321189165115356,1.0579190254211426,0.575921893119812,0.575921893119812
1.1496175527572632,0.5452221035957336,0.5452221035957336,1.0393918752670288,0.5715835094451904,0.5715835094451904
1.1152198314666748,0.5581122636795044,0.5581122636795044,1.0236520767211914,0.585683286190033,0.585683286190033
1.0951224565505981,0.5663151144981384,0.5663151144981384,1.0176141262054443,0.5938177704811096,0.5938177704811096
1.0841586589813232,0.5732395648956299,0.5732395648956299,1.0036040544509888,0.5943601131439209,0.5943601131439209
1.0607819557189941,0.5781399607658386,0.5781399607658386,1.0020442008972168,0.5932754874229431,0.5932754874229431
1.0575031042099,0.5761159062385559,0.5761159062385559,0.9945523738861084,0.5927332043647766,0.5927332043647766
1.0355072021484375,0.5837860703468323,0.5837860703468323,0.981732964515686,0.5997830629348755,0.5997830629348755
1.0364365577697754,0.5829338431358337,0.5829338431358337,0.9763273596763611,0.6030368804931641,0.6030368804931641
1.0383747816085815,0.5826142430305481,0.5826142430305481,0.9768782258033752,0.6095444560050964,0.6095444560050964
1.0194836854934692,0.5918824076652527,0.5918824076652527,0.9678020477294922,0.6024945974349976,0.6024945974349976
1.0145646333694458,0.5981676578521729,0.5981676578521729,0.9728350639343262,0.5986984968185425,0.5986984968185425
0.9941511154174805,0.6042398810386658,0.6042398810386658,0.9626819491386414,0.6062906980514526,0.6062906980514526
0.9990329146385193,0.6037072539329529,0.6037072539329529,0.9645944237709045,0.6019522547721863,0.6019522547721863
0.9919087886810303,0.6070097088813782,0.6070097088813782,0.9577063918113708,0.6095444560050964,0.6095444560050964
0.993355929851532,0.5992329716682434,0.5992329716682434,0.9607709646224976,0.6052060723304749,0.6052060723304749
0.9922155737876892,0.608501136302948,0.608501136302948,0.9525182247161865,0.6100867390632629,0.6100867390632629
