loss,sparse_categorical_accuracy,Accuracy,val_loss,val_sparse_categorical_accuracy,val_Accuracy
1.204270362854004,0.5185326933860779,0.5185326933860779,1.0149574279785156,0.5864892601966858,0.5864892601966858
0.9927611947059631,0.5945807695388794,0.5945807695388794,0.8987103700637817,0.6397134065628052,0.6397134065628052
0.897233247756958,0.6297290325164795,0.6297290325164795,0.9897043108940125,0.6059365272521973,0.6059365272521973
0.8364256620407104,0.65273517370224,0.65273517370224,0.9514527320861816,0.6151484251022339,0.6151484251022339
0.8027862310409546,0.6612985730171204,0.6612985730171204,0.8236179351806641,0.6560900807380676,0.6560900807380676
0.7815504670143127,0.6740797758102417,0.6740797758102417,0.7802576422691345,0.6642783880233765,0.6642783880233765
0.7459136247634888,0.6914621591567993,0.6914621591567993,0.8430275917053223,0.6683725714683533,0.6683725714683533
0.7238330841064453,0.6935071349143982,0.6935071349143982,0.7188718914985657,0.7001023292541504,0.7001023292541504
0.6995983123779297,0.7036042809486389,0.7036042809486389,0.7171968221664429,0.7041965126991272,0.7041965126991272
0.6950055956840515,0.7116564512252808,0.7116564512252808,0.6991075277328491,0.711361289024353,0.711361289024353
0.6867513060569763,0.7105061411857605,0.7105061411857605,0.7000824809074402,0.7144319415092468,0.7144319415092468
0.6642177104949951,0.7213701605796814,0.7213701605796814,0.7654313445091248,0.6724667549133301,0.6724667549133301
0.6630948185920715,0.72226482629776,0.72226482629776,0.7934191226959229,0.6560900807380676,0.6560900807380676
0.6307806372642517,0.7331288456916809,0.7331288456916809,0.708411455154419,0.7041965126991272,0.7041965126991272
0.6141027808189392,0.7370910048484802,0.7370910048484802,0.6806952953338623,0.7215967178344727,0.7215967178344727
0.6023126244544983,0.7487218976020813,0.7487218976020813,0.685082733631134,0.7277379631996155,0.7277379631996155
0.6004964113235474,0.7428425550460815,0.7428425550460815,0.6606482863426208,0.7185261249542236,0.7185261249542236
0.6011183261871338,0.7505112290382385,0.7505112290382385,0.7118663191795349,0.6908904910087585,0.6908904910087585
0.578752875328064,0.7598415017127991,0.7598415017127991,0.6983304023742676,0.709314227104187,0.709314227104187
0.5811225175857544,0.7561349868774414,0.7561349868774414,0.6781969666481018,0.7256909012794495,0.7256909012794495
0.5589964985847473,0.7641870975494385,0.7641870975494385,0.6589120030403137,0.7359263300895691,0.7359263300895691
0.5615029335021973,0.7661042809486389,0.7661042809486389,0.6978545188903809,0.7185261249542236,0.7185261249542236
0.5378605127334595,0.7736452221870422,0.7736452221870422,0.8356611132621765,0.6908904910087585,0.6908904910087585
0.5333892107009888,0.7764570713043213,0.7764570713043213,0.6825125217437744,0.7205731868743896,0.7205731868743896
0.5323066115379333,0.7747954726219177,0.7747954726219177,0.7179532647132874,0.7369498610496521,0.7369498610496521
0.519942581653595,0.7831032872200012,0.7831032872200012,0.681853711605072,0.7256909012794495,0.7256909012794495
0.5055544972419739,0.7924335598945618,0.7924335598945618,0.7093247771263123,0.7379733920097351,0.7379733920097351
0.4979385733604431,0.7962678670883179,0.7962678670883179,0.6941209435462952,0.7328556776046753,0.7328556776046753
0.5001734495162964,0.7907719612121582,0.7907719612121582,0.7220836877822876,0.7226202487945557,0.7226202487945557
0.4900093674659729,0.8016359806060791,0.8016359806060791,0.693692684173584,0.7267144322395325,0.7267144322395325
0.4843592941761017,0.7969069480895996,0.7969069480895996,0.7378984689712524,0.7123848795890808,0.7123848795890808
0.4610171318054199,0.8075153231620789,0.8075153231620789,0.7002103924751282,0.7277379631996155,0.7277379631996155
0.461256742477417,0.8099437355995178,0.8099437355995178,0.7823522090911865,0.7246673703193665,0.7246673703193665
0.47297874093055725,0.800613522529602,0.800613522529602,0.7701897621154785,0.7134084105491638,0.7134084105491638
0.45382750034332275,0.8154397010803223,0.8154397010803223,0.7598863840103149,0.7185261249542236,0.7185261249542236
0.441670686006546,0.8199130892753601,0.8199130892753601,0.7335246205329895,0.7430911064147949,0.7430911064147949
0.44337090849876404,0.8132668733596802,0.8132668733596802,0.7552884817123413,0.7246673703193665,0.7246673703193665
0.43440815806388855,0.8268149495124817,0.8268149495124817,0.8259122967720032,0.6867963075637817,0.6867963075637817
0.4350389242172241,0.8210633993148804,0.8210633993148804,0.844916045665741,0.7195496559143066,0.7195496559143066
0.4366253614425659,0.8197852969169617,0.8197852969169617,0.6939073801040649,0.7533265352249146,0.7533265352249146
0.4192587435245514,0.8286042809486389,0.8286042809486389,0.8095211982727051,0.708290696144104,0.708290696144104
0.39866840839385986,0.8404908180236816,0.8404908180236816,0.7755557894706726,0.7246673703193665,0.7246673703193665
0.4180392622947693,0.8364008069038391,0.8364008069038391,0.7796036005020142,0.7236437797546387,0.7236437797546387
