loss,sparse_categorical_accuracy,Accuracy,val_loss,val_sparse_categorical_accuracy,val_Accuracy
1.7127666473388672,0.35659509897232056,0.35659509897232056,1.3172389268875122,0.48413512110710144,0.48413512110710144
1.3587533235549927,0.4773772954940796,0.4773772954940796,1.2065739631652832,0.515864908695221,0.515864908695221
1.2593001127243042,0.5090746283531189,0.5090746283531189,1.1517422199249268,0.5404298901557922,0.5404298901557922
1.1934326887130737,0.5318251252174377,0.5318251252174377,1.119113802909851,0.5568065643310547,0.5568065643310547
1.159713864326477,0.5419222712516785,0.5419222712516785,1.1044094562530518,0.5537359118461609,0.5537359118461609
1.1379456520080566,0.5508691072463989,0.5508691072463989,1.085869312286377,0.5742067694664001,0.5742067694664001
1.1097586154937744,0.560071587562561,0.560071587562561,1.0733642578125,0.5731832385063171,0.5731832385063171
1.095694899559021,0.5614774823188782,0.5614774823188782,1.0645571947097778,0.57932448387146,0.57932448387146
1.0765050649642944,0.5733640193939209,0.5733640193939209,1.0580607652664185,0.582395076751709,0.582395076751709
1.0668573379516602,0.581416130065918,0.581416130065918,1.0494862794876099,0.580348014831543,0.580348014831543
1.0743995904922485,0.5668455958366394,0.5668455958366394,0.9302299618721008,0.6264073848724365,0.6264073848724365
0.9116178750991821,0.6287065148353577,0.6287065148353577,0.880286693572998,0.6212896704673767,0.6212896704673767
0.8378261923789978,0.656952977180481,0.656952977180481,0.9192454814910889,0.6417604684829712,0.6417604684829712
0.8057201504707336,0.6644938588142395,0.6644938588142395,0.9183666706085205,0.6151484251022339,0.6151484251022339
0.7628720998764038,0.6808537840843201,0.6808537840843201,0.9222930073738098,0.5987717509269714,0.5987717509269714
0.7273877859115601,0.6958077549934387,0.6958077549934387,0.779977023601532,0.6663255095481873,0.6663255095481873
0.7102556824684143,0.7007924318313599,0.7007924318313599,0.7542278170585632,0.6867963075637817,0.6867963075637817
0.6941705942153931,0.7071830034255981,0.7071830034255981,0.7282943725585938,0.6919140219688416,0.6919140219688416
0.6731613278388977,0.7184304594993591,0.7184304594993591,0.7485926747322083,0.6837257146835327,0.6837257146835327
0.6441343426704407,0.7328732013702393,0.7328732013702393,0.766934335231781,0.6970317363739014,0.6970317363739014
