loss,sparse_categorical_accuracy,Accuracy,val_loss,val_sparse_categorical_accuracy,val_Accuracy
1.1625776290893555,0.5507413148880005,0.5507413148880005,1.019728660583496,0.5864892601966858,0.5864892601966858
1.0174111127853394,0.5963701605796814,0.5963701605796814,0.897828221321106,0.6366428136825562,0.6366428136825562
0.9187591671943665,0.627428412437439,0.627428412437439,0.9185733199119568,0.6079836487770081,0.6079836487770081
0.8875451683998108,0.6463446021080017,0.6463446021080017,1.0476127862930298,0.5701125860214233,0.5701125860214233
0.974846363067627,0.609534740447998,0.609534740447998,0.9849908351898193,0.6038894653320312,0.6038894653320312
0.8881208896636963,0.6405930519104004,0.6405930519104004,0.8240931034088135,0.6499488353729248,0.6499488353729248
0.8146302103996277,0.6648772954940796,0.6648772954940796,0.8528513312339783,0.644831120967865,0.644831120967865
0.7916865944862366,0.6670501232147217,0.6670501232147217,0.7902555465698242,0.6734902858734131,0.6734902858734131
0.7858562469482422,0.6826431751251221,0.6826431751251221,0.8196385502815247,0.646878182888031,0.646878182888031
0.7686477303504944,0.6782975196838379,0.6782975196838379,0.7649878859519958,0.6622313261032104,0.6622313261032104
0.7978510856628418,0.6779140830039978,0.6779140830039978,0.7849948406219482,0.6806550621986389,0.6806550621986389
0.7508089542388916,0.6890337467193604,0.6890337467193604,0.787593424320221,0.6786080002784729,0.6786080002784729
0.7512706518173218,0.6914621591567993,0.6914621591567993,0.7522873282432556,0.6898669600486755,0.6898669600486755
0.7164954543113708,0.7046267986297607,0.7046267986297607,0.7950078248977661,0.6714431643486023,0.6714431643486023
0.714989185333252,0.7055214643478394,0.7055214643478394,0.778947114944458,0.6622313261032104,0.6622313261032104
0.6984028220176697,0.7161298394203186,0.7161298394203186,0.7743935585021973,0.6827021241188049,0.6827021241188049
0.7115120887756348,0.7041155695915222,0.7041155695915222,0.7843732237815857,0.6755373477935791,0.6755373477935791
0.6874522566795349,0.712806761264801,0.712806761264801,0.7644683718681335,0.6683725714683533,0.6683725714683533
0.6787930130958557,0.7156186103820801,0.7156186103820801,0.7339679598808289,0.7031729817390442,0.7031729817390442
0.6662648320198059,0.7199642062187195,0.7199642062187195,0.7076639533042908,0.7011259198188782,0.7011259198188782
0.6596589088439941,0.7220091819763184,0.7220091819763184,0.7054764032363892,0.6929375529289246,0.6929375529289246
0.6452507972717285,0.731083869934082,0.731083869934082,0.707518994808197,0.6919140219688416,0.6919140219688416
0.6442326307296753,0.7314673066139221,0.7314673066139221,0.6869932413101196,0.7185261249542236,0.7185261249542236
0.6249215006828308,0.7370910048484802,0.7370910048484802,0.7377501726150513,0.6837257146835327,0.6837257146835327
0.6209425330162048,0.7476993799209595,0.7476993799209595,0.6821349263191223,0.7041965126991272,0.7041965126991272
0.6147641539573669,0.7470602989196777,0.7470602989196777,0.725608766078949,0.7001023292541504,0.7001023292541504
0.6144278049468994,0.7425869107246399,0.7425869107246399,0.7705070376396179,0.6908904910087585,0.6908904910087585
0.6039735674858093,0.7496165633201599,0.7496165633201599,0.7061980366706848,0.7021494507789612,0.7021494507789612
0.593346118927002,0.7521728277206421,0.7521728277206421,0.6964021921157837,0.7175025343894958,0.7175025343894958
0.5766635537147522,0.7598415017127991,0.7598415017127991,0.6877896785736084,0.7052200436592102,0.7052200436592102
0.5642013549804688,0.7699386477470398,0.7699386477470398,0.7699449062347412,0.6939610838890076,0.6939610838890076
0.5690350532531738,0.7653374075889587,0.7653374075889587,0.7107329368591309,0.7215967178344727,0.7215967178344727
0.5564327239990234,0.768916130065918,0.768916130065918,0.7476862072944641,0.6980552673339844,0.6980552673339844
0.5543360114097595,0.7712167501449585,0.7712167501449585,0.7191225290298462,0.7001023292541504,0.7001023292541504
0.5473898649215698,0.7733895778656006,0.7733895778656006,0.7211338877677917,0.7175025343894958,0.7175025343894958
0.5316480994224548,0.7756901979446411,0.7756901979446411,0.7802852392196655,0.6847492456436157,0.6847492456436157
0.5338436961174011,0.7768405079841614,0.7768405079841614,0.7064127326011658,0.709314227104187,0.709314227104187
0.534234881401062,0.7783742547035217,0.7783742547035217,0.6958924531936646,0.7308086156845093,0.7308086156845093
0.5106009244918823,0.7887269854545593,0.7887269854545593,0.7323915958404541,0.7154554724693298,0.7154554724693298
0.5103322863578796,0.7910276055335999,0.7910276055335999,0.735327959060669,0.7041965126991272,0.7041965126991272
0.5022928714752197,0.7851482629776001,0.7851482629776001,0.7089130282402039,0.7123848795890808,0.7123848795890808
0.49341264367103577,0.7905163764953613,0.7905163764953613,0.7291472554206848,0.7164790034294128,0.7164790034294128
0.49199408292770386,0.7953732013702393,0.7953732013702393,0.7187401652336121,0.71033775806427,0.71033775806427
0.48152488470077515,0.8008691072463989,0.8008691072463989,0.7568098902702332,0.6990787982940674,0.6990787982940674
0.47596025466918945,0.8063650131225586,0.8063650131225586,0.753864586353302,0.7011259198188782,0.7011259198188782
0.46870627999305725,0.8067484498023987,0.8067484498023987,0.8140097260475159,0.7041965126991272,0.7041965126991272
0.4731404781341553,0.8084100484848022,0.8084100484848022,0.7698981761932373,0.6888433694839478,0.6888433694839478
0.4552513659000397,0.8140337467193604,0.8140337467193604,0.7729172706604004,0.7041965126991272,0.7041965126991272
0.45729079842567444,0.8114774823188782,0.8114774823188782,0.7441732883453369,0.7164790034294128,0.7164790034294128
0.4520338773727417,0.8156952857971191,0.8156952857971191,0.7678664922714233,0.7134084105491638,0.7134084105491638
0.4411492943763733,0.8210633993148804,0.8210633993148804,0.7965611219406128,0.711361289024353,0.711361289024353
0.44255366921424866,0.815311849117279,0.815311849117279,0.7993535399436951,0.7041965126991272,0.7041965126991272
